Astracantha_aurea	W
Astracantha_bethlehemitica	W
Astracantha_caucasica	W
Astracantha_cerasocrena	W
Astracantha_cretica	B
Astracantha_deinacantha	W
Astracantha_denudata	W
Astracantha_diphtherites	W
Astracantha_granatensis	AB
Astracantha_gummifera	W
Astracantha_karabaghensis	W
Astracantha_microcephala	W
Astracantha_plumosa	W
Astracantha_pterocephala	W
Astracantha_stenonychioides	W
Astracantha_strobilifera	W
Astragalus_acaulis	E
Astragalus_accidens	N
Astragalus_ackermanii	N
Astragalus_adanus	N
Astragalus_adpressipilosus	W
Astragalus_adsurgens	N
Astragalus_aduncus	W
Astragalus_adzharicus	W
Astragalus_aegobromus	W
Astragalus_aequalis	N
Astragalus_agameticus	W
Astragalus_agrestis	N
Astragalus_akkensis	A
Astragalus_aksuensis	WE
Astragalus_albens	N
Astragalus_albertii	W
Astragalus_albicaulis	WB
Astragalus_albulus	N
Astragalus_algerianus	AB
Astragalus_allochrous	N
Astragalus_alopecias	W
Astragalus_alopecurus	WB
Astragalus_alpinus	WENB
Astragalus_altimurensis	E
Astragalus_altus	N
Astragalus_alvordensis	N
Astragalus_amatus	S
Astragalus_amblytropis	N
Astragalus_amherstianus	WE
Astragalus_ammodendron	W
Astragalus_ammodytes	B
Astragalus_ammotrophus	W
Astragalus_amnis-amissi	N
Astragalus_amphioxys	N
Astragalus_ampullarius	N
Astragalus_andersonii	N
Astragalus_anemophilus	N
Astragalus_angustifolius	WB
Astragalus_anisacanthus	WE
Astragalus_anisus	N
Astragalus_anserinifolius	W
Astragalus_anserinus	N
Astragalus_anxius	N
Astragalus_applegatii	N
Astragalus_aquilonius	N
Astragalus_arenarius	WB
Astragalus_arequipensis	S
Astragalus_arganaticus	W
Astragalus_argophyllus	N
Astragalus_arguricus	W
Astragalus_argyroides	W
Astragalus_aridus	N
Astragalus_arizonicus	N
Astragalus_armatus	A
Astragalus_arnottianus	S
Astragalus_arthurii	N
Astragalus_asclepiadoides	N
Astragalus_askius	W
Astragalus_asper	WB
Astragalus_asterias	AWB
Astragalus_asymmetricus	N
Astragalus_atratus	N
Astragalus_atropilosulus	AW
Astragalus_atropubescens	N
Astragalus_austinae	N
Astragalus_australis	B
Astragalus_austriacus	WB
Astragalus_austroaegaeus	B
Astragalus_austrosibiricus	WB
Astragalus_baissunensis	W
Astragalus_bakaliensis	W
Astragalus_bakuensis	W
Astragalus_balfourianus	E
Astragalus_beckwithii	N
Astragalus_bellus	S
Astragalus_bergii	S
Astragalus_berteri	S
Astragalus_berterianus	S
Astragalus_bibullatus	N
Astragalus_bicristatus	N
Astragalus_bisulcatus	N
Astragalus_bodinii	N
Astragalus_boeticus	AWB
Astragalus_bolanderi	N
Astragalus_bornmuellerianus	W
Astragalus_bourgaeanus	AB
Astragalus_bourgovii	N
Astragalus_brachycarpus	W
Astragalus_brachylobus	WB
Astragalus_brachypus	W
Astragalus_brackenridgei	S
Astragalus_brandegei	N
Astragalus_brauntonii	N
Astragalus_brazoensis	N
Astragalus_brevifolius	WE
Astragalus_breweri	N
Astragalus_buchtormensis	WB
Astragalus_bungeanus	W
Astragalus_burkartii	S
Astragalus_bustillosii	S
Astragalus_californicus	N
Astragalus_calliphysa	W
Astragalus_callistachys	W
Astragalus_callithrix	N
Astragalus_calycinus	W
Astragalus_calycosus	N
Astragalus_camptoceras	W
Astragalus_camptopus	N
Astragalus_campylorhynchus	W
Astragalus_campylosema	W
Astragalus_campylotrichus	W
Astragalus_canadensis	N
Astragalus_cancellatus	W
Astragalus_caprinus	AWB
Astragalus_captiosus	W
Astragalus_caraganae	W
Astragalus_caricinus	N
Astragalus_carminis	N
Astragalus_casei	N
Astragalus_castaneiformis	N
Astragalus_castetteri	N
Astragalus_catabostrychos	W
Astragalus_centralis	W
Astragalus_cephalanthus	W
Astragalus_ceramicus	N
Astragalus_chamaeleuce	N
Astragalus_chamaemeniscus	N
Astragalus_chamissonis	S
Astragalus_chilienshanensis	E
Astragalus_chinensis	EB
Astragalus_chionanthus	W
Astragalus_chloodes	N
Astragalus_chlorostachys	WE
Astragalus_chrysostachys	W
Astragalus_chubutensis	S
Astragalus_chuskanus	N
Astragalus_cibarius	N
Astragalus_cicer	WB
Astragalus_cimae	N
Astragalus_circumdatus	N
Astragalus_citrinus	W
Astragalus_clarianus	N
Astragalus_clevelandii	N
Astragalus_clusii	B
Astragalus_coahuilae	N
Astragalus_cobrensis	N
Astragalus_coccineus	N
Astragalus_cochabambensis	S
Astragalus_cognatus	W
Astragalus_collinus	N
Astragalus_coltonii	N
Astragalus_columbianus	N
Astragalus_coluteocarpus	WE
Astragalus_comosus	W
Astragalus_confertus	WE
Astragalus_congdonii	N
Astragalus_conjunctus	N
Astragalus_consobrinus	N
Astragalus_conspicuus	W
Astragalus_contortuplicatus	WEB
Astragalus_convallarius	N
Astragalus_coquimbensis	S
Astragalus_cornutus	WB
Astragalus_corrugatus	AWE
Astragalus_cottonianus	W
Astragalus_crassicarpus	N
Astragalus_cremnophylax	N
Astragalus_cretaceus	W
Astragalus_cronquistii	N
Astragalus_crotalariae	N
Astragalus_cruckshanksii	S
Astragalus_crymophilus	S
Astragalus_cryptanthus	S
Astragalus_curtipes	N
Astragalus_curvicarpus	N
Astragalus_curvicaulis	S
Astragalus_curviflorus	W
Astragalus_curvirostris	W
Astragalus_cyaneus	N
Astragalus_cymboides	N
Astragalus_cyri	W
Astragalus_dactylocarpus	W
Astragalus_dahuricus	WEB
Astragalus_daleae	N
Astragalus_danicus	WB
Astragalus_darumbium	S
Astragalus_dasyanthus	WB
Astragalus_debequaeus	N
Astragalus_demetrii	W
Astragalus_depressus	AWB
Astragalus_desereticus	N
Astragalus_desperatus	N
Astragalus_deterior	N
Astragalus_detritalis	N
Astragalus_dianthus	W
Astragalus_diaphanus	N
Astragalus_dictyolobus	W
Astragalus_didymocarpus	N
Astragalus_dilutus	W
Astragalus_diminutivus	S
Astragalus_dipelta	W
Astragalus_diphacus	N
Astragalus_discolor	E
Astragalus_distortus	N
Astragalus_diversifolius	N
Astragalus_dodtii	S
Astragalus_dolichophyllus	W
Astragalus_douglasii	N
Astragalus_drabelliformis	N
Astragalus_drummondii	N
Astragalus_duchesnensis	N
Astragalus_eastwoodiae	N
Astragalus_echinops	W
Astragalus_edmondstonei	S
Astragalus_edulis	AB
Astragalus_egglestonii	N
Astragalus_ellipsoideus	W
Astragalus_emoryanus	N
Astragalus_ensiformis	N
Astragalus_epiglottis	AWB
Astragalus_episcopus	N
Astragalus_eremiticus	N
Astragalus_eriocarpus	W
Astragalus_eriopodus	W
Astragalus_ernestii	E
Astragalus_erythrosemius	WE
Astragalus_eucosmus	NB
Astragalus_eurekensis	N
Astragalus_eurylobus	N
Astragalus_exscapus	WB
Astragalus_fabaceus	W
Astragalus_falcatus	WB
Astragalus_falconeri	WE
Astragalus_fastidius	N
Astragalus_fedtschenkoanus	W
Astragalus_feensis	N
Astragalus_fenzelianus	E
Astragalus_filicaulis	WE
Astragalus_filipes	N
Astragalus_flavus	N
Astragalus_flexuosus	N
Astragalus_floridulus	E
Astragalus_floridus	E
Astragalus_follicularis	W
Astragalus_forrestii	E
Astragalus_fraxinifolius	WN
Astragalus_frickii	W
Astragalus_frigidus	WB
Astragalus_froedinii	A
Astragalus_fruticosus	WB
Astragalus_fucatus	N
Astragalus_funereus	N
Astragalus_galegiformis	W
Astragalus_gambelianus	N
Astragalus_garbancillo	S
Astragalus_geminiflorus	S
Astragalus_geniculatus	A
Astragalus_gentryi	N
Astragalus_georgii	W
Astragalus_geyeri	N
Astragalus_giganteus	N
Astragalus_gilensis	N
Astragalus_gilmanii	N
Astragalus_glaux	AB
Astragalus_globiceps	W
Astragalus_glumaceus	W
Astragalus_glycyphylloides	WB
Astragalus_glycyphyllos	WNB
Astragalus_goktschaicus	W
Astragalus_goldmanii	N
Astragalus_gombo	A
Astragalus_gracilis	N
Astragalus_grammocalyx	W
Astragalus_graveolens	WE
Astragalus_grayi	N
Astragalus_griffithii	W
Astragalus_gruinus	N
Astragalus_guatemalensis	N
Astragalus_guttatus	WB
Astragalus_gypsodes	N
Astragalus_hajastanus	W
Astragalus_hallii	N
Astragalus_hamiltonii	N
Astragalus_hamosus	AWB
Astragalus_harbisonii	N
Astragalus_harrisonii	N
Astragalus_hartwegii	N
Astragalus_hauarensis	AW
Astragalus_havianus	E
Astragalus_hemsleyi	W
Astragalus_heptapotamicus	W
Astragalus_heterodontus	WE
Astragalus_hidalgensis	N
Astragalus_himalayanus	E
Astragalus_hispidulus	AW
Astragalus_hoantchy	E
Astragalus_hoffmeisteri	WE
Astragalus_holmgreniorum	N
Astragalus_hololeios	W
Astragalus_hoodianus	N
Astragalus_hornii	N
Astragalus_howellii	N
Astragalus_humillimus	N
Astragalus_humistratus	N
Astragalus_hyalolepis	W
Astragalus_hypoglottis	AB
Astragalus_hypoleucus	N
Astragalus_hypoxylus	N
Astragalus_hyrcanus	W
Astragalus_ibrahimianus	A
Astragalus_idrietorum	N
Astragalus_illinii	S
Astragalus_incertus	W
Astragalus_inflexus	N
Astragalus_inopinatus	WB
Astragalus_insularis	N
Astragalus_inversus	N
Astragalus_inyoensis	N
Astragalus_iodanthus	N
Astragalus_iodopetalus	N
Astragalus_iselyi	N
Astragalus_jaegerianus	N
Astragalus_jaliscensis	N
Astragalus_jejunus	N
Astragalus_johannis	W
Astragalus_kabadianus	W
Astragalus_kahiricus	AWE
Astragalus_karakugensis	W
Astragalus_kazbeki	W
Astragalus_kentrophyta	N
Astragalus_kialensis	E
Astragalus_kifonsanicus	E
Astragalus_kirrindicus	W
Astragalus_knightii	N
Astragalus_kolymensis	B
Astragalus_kudrjaschovii	W
Astragalus_kuramensis	WE
Astragalus_kuschakewiczi	WE
Astragalus_kuschkensis	WE
Astragalus_laetus	W
Astragalus_lagopoides	W
Astragalus_laguriformis	W
Astragalus_laguroides	WB
Astragalus_lancearius	N
Astragalus_lanuginosus	W
Astragalus_lasiosemius	WE
Astragalus_laxmannii	WENB
Astragalus_layneae	N
Astragalus_leibergii	N
Astragalus_lemmonii	N
Astragalus_lentiformis	N
Astragalus_lentiginosus	N
Astragalus_leontinus	B
Astragalus_lepsensis	W
Astragalus_leptocarpus	N
Astragalus_leptocaulis	W
Astragalus_leucocephalus	E
Astragalus_leucolobus	N
Astragalus_lilacinus	W
Astragalus_limariensis	S
Astragalus_limnocharis	N
Astragalus_lindheimeri	N
Astragalus_linifolius	N
Astragalus_lipskyi	W
Astragalus_loanus	N
Astragalus_lonchocarpus	N
Astragalus_longipetalus	W
Astragalus_longipetiolatus	W
Astragalus_longissimus	N
Astragalus_looseri	S
Astragalus_lotiflorus	N
Astragalus_lumsdenianus	W
Astragalus_lupulinus	WB
Astragalus_lutosus	N
Astragalus_lyallii	N
Astragalus_macrobotrys	W
Astragalus_macrodon	N
Astragalus_macropelmatus	W
Astragalus_macropodium	W
Astragalus_macropterus	WE
Astragalus_macropus	WB
Astragalus_macrostachys	W
Astragalus_macrotropis	W
Astragalus_magdalenae	N
Astragalus_mahoschanicus	WE
Astragalus_malacoides	N
Astragalus_malacus	N
Astragalus_managildensis	W
Astragalus_mareoticus	A
Astragalus_maroccanus	A
Astragalus_masenderanus	W
Astragalus_mattam	E
Astragalus_maurorum	A
Astragalus_maximowiczii	W
Astragalus_maxwellii	E
Astragalus_medius	W
Astragalus_megacarpus	N
Astragalus_megalanthus	W
Astragalus_megalomerus	W
Astragalus_melanostachys	WE
Astragalus_melilotoides	WEB
Astragalus_mesites	W
Astragalus_micranthellus	S
Astragalus_micranthus	N
Astragalus_microcystis	N
Astragalus_micromerius	N
Astragalus_microphysa	W
Astragalus_miguelensis	N
Astragalus_miniatus	WEB
Astragalus_minimus	S
Astragalus_minthorniae	N
Astragalus_minutissimus	S
Astragalus_mirabilis	E
Astragalus_misellus	N
Astragalus_miser	N
Astragalus_missouriensis	N
Astragalus_moencoppensis	N
Astragalus_mohavensis	N
Astragalus_mokiacensis	N
Astragalus_molybdenus	N
Astragalus_monadelphus	E
Astragalus_monanthemus	W
Astragalus_monbeigii	E
Astragalus_mongholicus	WEB
Astragalus_monoensis	N
Astragalus_monspessulanus	AWB
Astragalus_monticola	S
Astragalus_monumentalis	N
Astragalus_moranii	N
Astragalus_mossulensis	W
Astragalus_mucidus	WB
Astragalus_mucronifolius	W
Astragalus_mulfordiae	N
Astragalus_muliensis	E
Astragalus_munroi	E
Astragalus_murinus	W
Astragalus_musiniensis	N
Astragalus_naturitensis	N
Astragalus_neglectus	N
Astragalus_nelsonianus	N
Astragalus_nematodes	W
Astragalus_neolipskyanus	W
Astragalus_neomexicanus	N
Astragalus_neuquenensis	S
Astragalus_neurophyllus	W
Astragalus_newberryi	N
Astragalus_nidularius	N
Astragalus_nivalis	WE
Astragalus_nivicola	W
Astragalus_nobilis	W
Astragalus_norvegicus	B
Astragalus_nothoxys	N
Astragalus_noziensis	E
Astragalus_nudisiliquus	N
Astragalus_nudus	S
Astragalus_nutans	N
Astragalus_nutriosensis	N
Astragalus_nuttallianus	N
Astragalus_nuttallii	N
Astragalus_nutzotinensis	N
Astragalus_nyensis	N
Astragalus_obcordatus	N
Astragalus_obscurus	N
Astragalus_ochrochlorus	W
Astragalus_odoratus	WB
Astragalus_olchonensis	B
Astragalus_oniciformis	N
Astragalus_onobrychioides	WB
Astragalus_onobrychis	AWB
Astragalus_oocalycis	N
Astragalus_oocarpus	N
Astragalus_oophorus	N
Astragalus_orbiculatus	W
Astragalus_orcuttianus	N
Astragalus_oreganus	N
Astragalus_ornithopodioides	W
Astragalus_ornithorrhynchus	W
Astragalus_osterhoutii	N
Astragalus_oxyglottis	AWB
Astragalus_oxyphysopsis	N
Astragalus_oxyphysus	N
Astragalus_pachypus	N
Astragalus_palenae	S
Astragalus_palmeri	N
Astragalus_pamirensis	WE
Astragalus_panamintensis	N
Astragalus_paposanus	S
Astragalus_pardalinus	N
Astragalus_parryi	N
Astragalus_parvus	N
Astragalus_paucijugus	W
Astragalus_pauperculus	N
Astragalus_pavlovii	E
Astragalus_paysonii	N
Astragalus_peckii	N
Astragalus_pectinatus	N
Astragalus_peduncularis	WE
Astragalus_penduliflorus	B
Astragalus_pennellianus	N
Astragalus_peregrinus	AWB
Astragalus_perianus	N
Astragalus_persepolitanus	WE
Astragalus_peruvianus	S
Astragalus_peterfii	B
Astragalus_phoenix	N
Astragalus_physocarpus	W
Astragalus_physodes	W
Astragalus_pictiformis	N
Astragalus_piletocladus	W
Astragalus_pinetorum	W
Astragalus_pinonis	N
Astragalus_piscator	N
Astragalus_piscinus	N
Astragalus_pissisi	S
Astragalus_piutensis	N
Astragalus_plattensis	N
Astragalus_platyphyllus	W
Astragalus_platysematus	W
Astragalus_platytropis	N
Astragalus_podolobus	W
Astragalus_polaris	NB
Astragalus_polyacanthus	E
Astragalus_polygala	W
Astragalus_ponticus	WB
Astragalus_porrectus	N
Astragalus_praelongus	N
Astragalus_prattii	E
Astragalus_preussii	N
Astragalus_propinquus	WEB
Astragalus_prorifer	N
Astragalus_proximus	N
Astragalus_przewalskii	E
Astragalus_pseudocyclophyllus	W
Astragalus_pseudocytisoides	W
Astragalus_pseudomegalomerus	W
Astragalus_pseudonobilis	W
Astragalus_pseudoutriger	W
Astragalus_psilacanthus	WE
Astragalus_psilocentros	E
Astragalus_pterocarpus	N
Astragalus_pubentissimus	N
Astragalus_puberulus	W
Astragalus_pullus	E
Astragalus_pulsiferae	N
Astragalus_punctatus	W
Astragalus_puniceus	N
Astragalus_purshii	N
Astragalus_pusillus	S
Astragalus_pycnostachyus	N
Astragalus_racemosus	N
Astragalus_raddei	W
Astragalus_rafaelensis	N
Astragalus_rattanii	N
Astragalus_recurvus	N
Astragalus_reduncus	W
Astragalus_reflexistipulus	E
Astragalus_remotiflorus	W
Astragalus_remotus	N
Astragalus_retamocarpus	W
Astragalus_reuterianus	W
Astragalus_reventiformis	N
Astragalus_reventus	N
Astragalus_rhacodes	W
Astragalus_rhizanthus	WE
Astragalus_rhizocephalus	WE
Astragalus_richii	S
Astragalus_ripleyi	N
Astragalus_robbinsii	N
Astragalus_robustus	W
Astragalus_roseus	B
Astragalus_rupifragus	WB
Astragalus_rusbyi	N
Astragalus_ruscifolius	W
Astragalus_rytilobus	W
Astragalus_sabulonum	N
Astragalus_sabulosus	N
Astragalus_sachalinensis	B
Astragalus_salmonis	N
Astragalus_sanctae-crucis	S
Astragalus_sanctorum	N
Astragalus_sanguineus	N
Astragalus_saurinus	N
Astragalus_saxifractor	WE
Astragalus_scaberrimus	WEB
Astragalus_scaphoides	N
Astragalus_schahrudensis	W
Astragalus_schanginianus	W
Astragalus_schelichowii	EB
Astragalus_scheremetevianus	WE
Astragalus_schimperi	AW
Astragalus_schistocalyx	W
Astragalus_schmalhausenii	W
Astragalus_schrenkianus	W
Astragalus_schugnanicus	WE
Astragalus_scleroxylon	W
Astragalus_scoparius	W
Astragalus_scopulorum	N
Astragalus_scorpiurus	WE
Astragalus_scutaneus	N
Astragalus_secundus	E
Astragalus_sempervirens	AB
Astragalus_sepultipes	N
Astragalus_serenoi	N
Astragalus_serpens	N
Astragalus_sesameus	AB
Astragalus_sesamoides	W
Astragalus_sesquiflorus	N
Astragalus_sevangensis	W
Astragalus_shagalensis	W
Astragalus_sheldonii	N
Astragalus_shevockii	N
Astragalus_shinanensis	EB
Astragalus_shortianus	N
Astragalus_shultziorum	N
Astragalus_siahderrensis	W
Astragalus_sieberi	W
Astragalus_sikokianus	E
Astragalus_siliceus	N
Astragalus_simplicifolius	N
Astragalus_sinicus	E
Astragalus_sinuatus	N
Astragalus_solandri	A
Astragalus_solitarius	N
Astragalus_sophoroides	N
Astragalus_soxmaniorum	N
Astragalus_spaldingii	N
Astragalus_sparsiflorus	N
Astragalus_spatulatus	N
Astragalus_speirocarpus	N
Astragalus_spinescens	W
Astragalus_spinosus	AW
Astragalus_sprucei	S
Astragalus_squarrosus	WE
Astragalus_stalinskyi	W
Astragalus_stella	AB
Astragalus_stevenianus	W
Astragalus_stewartii	AE
Astragalus_stipulatus	E
Astragalus_stocksii	W
Astragalus_straturensis	N
Astragalus_striatiflorus	N
Astragalus_strictus	WE
Astragalus_subcinereus	N
Astragalus_suberosus	AWB
Astragalus_submitis	W
Astragalus_substipitatus	W
Astragalus_subuliformis	WB
Astragalus_subumbellatus	WE
Astragalus_subvestitus	N
Astragalus_succumbens	N
Astragalus_sulcatus	WB
Astragalus_sumbari	W
Astragalus_sungpanensis	E
Astragalus_susianus	W
Astragalus_szovitsii	W
Astragalus_tanguticus	E
Astragalus_tarijensis	S
Astragalus_taschkendicus	W
Astragalus_tataricus	E
Astragalus_tegetarioides	N
Astragalus_teheranicus	W
Astragalus_tener	N
Astragalus_tenuifolius	A
Astragalus_tephrodes	N
Astragalus_tephrolobus	W
Astragalus_terminalis	N
Astragalus_testiculatus	WB
Astragalus_tetrapterus	N
Astragalus_thurberi	N
Astragalus_tibetanus	WE
Astragalus_tidestromii	N
Astragalus_tiehmii	N
Astragalus_titanophilus	N
Astragalus_toanus	N
Astragalus_tolucanus	N
Astragalus_tongolensis	E
Astragalus_toquimanus	N
Astragalus_tortuosus	W
Astragalus_traskiae	N
Astragalus_tribuloides	AWE
Astragalus_tricarinatus	N
Astragalus_trichanthus	W
Astragalus_tricholobus	W
Astragalus_trichopodus	N
Astragalus_triflorus	S
Astragalus_trigonus	A
Astragalus_trimestris	W
Astragalus_troglodytus	N
Astragalus_tugarinovii	NB
Astragalus_turbinatus	W
Astragalus_turczaninowii	W
Astragalus_turolensis	B
Astragalus_tweedyi	N
Astragalus_tyghensis	N
Astragalus_uliginosus	WEB
Astragalus_umbellatus	NB
Astragalus_umbraticus	N
Astragalus_uncialis	N
Astragalus_uniflorus	S
Astragalus_unifoliolatus	W
Astragalus_uraniolimneus	W
Astragalus_utahensis	N
Astragalus_vaccarum	N
Astragalus_valerianensis	N
Astragalus_vallaris	N
Astragalus_varius	WB
Astragalus_varzobicus	W
Astragalus_vegetus	W
Astragalus_versicolor	WEB
Astragalus_verticillatus	S
Astragalus_vesicarius	WB
Astragalus_vesiculosus	S
Astragalus_vexilliflexus	N
Astragalus_villosus	N
Astragalus_vogelii	AW
Astragalus_vulpinus	W
Astragalus_wardii	N
Astragalus_waterfallii	N
Astragalus_webberi	N
Astragalus_webbianus	WE
Astragalus_weberbaueri	S
Astragalus_weddellianus	S
Astragalus_welshii	N
Astragalus_wetherillii	N
Astragalus_wingatanus	N
Astragalus_wittmannii	N
Astragalus_woodruffii	N
Astragalus_wootonii	N
Astragalus_wrightii	N
Astragalus_xanthomeloides	W
Astragalus_xiphidium	W
Astragalus_yoder-williamsii	N
Astragalus_zagrosicus	W
Astragalus_zanskarensis	E
Astragalus_zingeri	WB
Astragalus_zionis	N
Carmichaelia_violacea	U
Clianthus_puniceus	UNS
Colutea_abyssinica	A
Eremosparton_flaccidum	W
Erophaca_baetica	AWB
Hedysarum_boreale	NB
Lessertia_capitata	A
Onobrychis_conferta	B
Oxytropis_adamsiana	B
Oxytropis_albana	W
Oxytropis_arctica	NB
Oxytropis_aucheri	WE
Oxytropis_besseyi	N
Oxytropis_bicolor	E
Oxytropis_campanulata	WB
Oxytropis_campestris	NB
Oxytropis_chionobia	WE
Oxytropis_ciliata	E
Oxytropis_czukotica	B
Oxytropis_deflexa	WENB
Oxytropis_eriocarpa	W
Oxytropis_exserta	B
Oxytropis_falcata	E
Oxytropis_grandiflora	WEB
Oxytropis_hirta	E
Oxytropis_humifusa	WE
Oxytropis_immersa	WE
Oxytropis_jacquinii	B
Oxytropis_jonesii	N
Oxytropis_jordalii	N
Oxytropis_kansuensis	E
Oxytropis_kobukensis	N
Oxytropis_koyukukensis	N
Oxytropis_lagopus	N
Oxytropis_lambertii	N
Oxytropis_lapponica	WB
Oxytropis_macrocarpa	W
Oxytropis_maydelliana	NB
Oxytropis_melanocalyx	E
Oxytropis_mertensiana	NB
Oxytropis_microphylla	WEB
Oxytropis_mollis	E
Oxytropis_multiceps	N
Oxytropis_nana	N
Oxytropis_neglecta	B
Oxytropis_nigrescens	WNB
Oxytropis_nutans	W
Oxytropis_obnapiformis	N
Oxytropis_ochotensis	B
Oxytropis_ochrocephala	E
Oxytropis_ochroleuca	E
Oxytropis_oreophila	N
Oxytropis_oxyphylloides	B
Oxytropis_parryi	N
Oxytropis_pauciflora	WE
Oxytropis_pilosa	WB
Oxytropis_poncinsii	WE
Oxytropis_qinghaiensis	E
Oxytropis_racemosa	E
Oxytropis_recognita	W
Oxytropis_riparia	N
Oxytropis_savellanica	W
Oxytropis_scammaniana	NB
Oxytropis_sericea	N
Oxytropis_splendens	N
Oxytropis_squammulosa	WEB
Oxytropis_strobilacea	WEB
Oxytropis_talassica	W
Oxytropis_taochensis	E
Oxytropis_tianschanica	W
Oxytropis_viscida	N
Oxytropis_williamsii	E
Oxytropis_yunnanensis	E
Phyllolobium_tribulifolium	E
Smirnowia_turkestana	W
Sphaerophysa_salsula	WENB
Sutherlandia_microphylla	A
Swainsona_formosa	U
Tragacantha_densifolia	W
Tragacantha_fasciculifolia	W
Wisteria_sinensis	E
